5733	467	1138	2867	3538	
5734	467	1138	2867	3538	
5735	468	1139	2868	3539	
5736	468	1139	2868	3539	
5737	469	1140	2869	3540	
5738	469	1140	2869	3540	
5739	470	1141	2870	3541	
5740	470	1141	2870	3541	
5741	471	1142	2871	3542	
5742	471	1142	2871	3542	
5743	472	1143	2872	3543	
5744	472	1143	2872	3543	
5745	473	1144	2873	3544	
5746	473	1144	2873	3544	
5747	474	1145	2874	3545	
5748	474	1145	2874	3545	
5749	475	1146	2875	3546	
5750	475	1146	2875	3546	
5751	476	1147	2876	3547	
5752	476	1147	2876	3547	
5753	477	1148	2877	3548	
5754	477	1148	2877	3548	
5755	478	1149	2878	3549	
5756	478	1149	2878	3549	
5757	479	1150	2879	3550	
5758	479	1150	2879	3550	
5759	480	1151	2880	3551	
5760	480	1151	2880	3551	
5761	481	1152	2881	3552	
5762	481	1152	2881	3552	
5763	482	1153	2882	3553	
5764	482	1153	2882	3553	
5765	483	1154	2883	3554	
5766	483	1154	2883	3554	
5767	484	1155	2884	3555	
5768	484	1155	2884	3555	
5769	485	1156	2885	3556	
5770	485	1156	2885	3556	
5771	486	1157	2886	3557	
5772	486	1157	2886	3557	
5773	487	1158	2887	3558	
5774	487	1158	2887	3558	
5775	488	1159	2888	3559	
5776	488	1159	2888	3559	
